median_income,house_value
3.310999999999999943e+00,1.094000000000000083e+00
3.689700000000000202e+00,1.010999999999999899e+00
4.576600000000000001e+00,1.086999999999999966e+00
2.969300000000000050e+00,1.044000000000000039e+00
3.104200000000000070e+00,1.649999999999999911e+00
2.378699999999999815e+00,9.130000000000000338e-01
2.647100000000000009e+00,9.070000000000000284e-01
2.503499999999999837e+00,1.125000000000000000e+00
3.519200000000000106e+00,1.133000000000000007e+00
2.500000000000000000e+00,1.016000000000000014e+00
2.368399999999999839e+00,1.500000000000000000e+00
3.048099999999999810e+00,9.250000000000000444e-01
3.656299999999999883e+00,9.559999999999999609e-01
2.111600000000000144e+00,8.960000000000000187e-01
2.896599999999999842e+00,9.240000000000000435e-01
2.989599999999999813e+00,1.185999999999999943e+00
4.144700000000000273e+00,1.139999999999999902e+00
3.569100000000000161e+00,1.163000000000000034e+00
2.946400000000000130e+00,1.135000000000000009e+00
2.663499999999999979e+00,1.358000000000000096e+00
2.767900000000000027e+00,1.179999999999999938e+00
5.648500000000000298e+00,1.294999999999999929e+00
4.506599999999999717e+00,1.401999999999999913e+00
5.091700000000000337e+00,1.340999999999999970e+00
4.460200000000000387e+00,1.344999999999999973e+00
3.993399999999999839e+00,1.233000000000000096e+00
5.042699999999999960e+00,1.268999999999999906e+00
2.802099999999999813e+00,1.187999999999999945e+00
5.062199999999999811e+00,1.324000000000000066e+00
5.288100000000000023e+00,1.379999999999999893e+00
4.581500000000000128e+00,1.254999999999999893e+00
1.828799999999999981e+00,3.250000000000000111e-01
2.090100000000000069e+00,5.250000000000000222e-01
4.150000000000000355e+00,1.574999999999999956e+00
4.220600000000000129e+00,1.576999999999999957e+00
4.365800000000000125e+00,1.306000000000000050e+00
4.560399999999999565e+00,1.459000000000000075e+00
5.444499999999999673e+00,2.375999999999999890e+00
5.883099999999999774e+00,2.099000000000000199e+00
4.387900000000000134e+00,1.443999999999999950e+00
5.745199999999999640e+00,2.408999999999999808e+00
5.823900000000000077e+00,2.475000000000000089e+00
5.181099999999999817e+00,1.883999999999999897e+00
3.562500000000000000e+00,1.256999999999999895e+00
3.328100000000000058e+00,9.120000000000000329e-01
4.755700000000000038e+00,1.504000000000000004e+00
4.450000000000000178e+00,1.387000000000000011e+00
4.883099999999999774e+00,1.544000000000000039e+00
6.257500000000000284e+00,1.435000000000000053e+00
3.174999999999999822e+00,9.439999999999999503e-01
4.174999999999999822e+00,1.443999999999999950e+00
5.244699999999999918e+00,1.481000000000000094e+00
7.032600000000000406e+00,2.411000000000000032e+00
3.889699999999999935e+00,1.756999999999999895e+00
4.698900000000000077e+00,2.137999999999999901e+00
4.536800000000000388e+00,2.193000000000000060e+00
4.527199999999999669e+00,1.917000000000000037e+00
4.410700000000000287e+00,1.516000000000000014e+00
4.197400000000000020e+00,1.578000000000000069e+00
3.980799999999999894e+00,1.602000000000000091e+00
4.412499999999999645e+00,1.445999999999999952e+00
4.807299999999999685e+00,1.566999999999999948e+00
3.223399999999999821e+00,8.199999999999999512e-01
4.430600000000000094e+00,1.701000000000000068e+00
1.948499999999999899e+00,1.554000000000000048e+00
3.214999999999999858e+00,1.046000000000000041e+00
1.884600000000000053e+00,8.830000000000000071e-01
4.117899999999999672e+00,1.346000000000000085e+00
2.572700000000000209e+00,8.609999999999999876e-01
4.051599999999999646e+00,1.211999999999999966e+00
2.334299999999999820e+00,9.779999999999999805e-01
4.062500000000000000e+00,1.002999999999999892e+00
4.349999999999999645e+00,9.619999999999999662e-01
4.159699999999999953e+00,9.589999999999999636e-01
3.360799999999999788e+00,1.088999999999999968e+00
3.546100000000000030e+00,1.036000000000000032e+00
4.951600000000000001e+00,1.536999999999999922e+00
3.083299999999999930e+00,1.625000000000000000e+00
4.451900000000000190e+00,1.375000000000000000e+00
2.004799999999999915e+00,7.289999999999999813e-01
2.861600000000000144e+00,9.250000000000000444e-01
2.974400000000000155e+00,1.368000000000000105e+00
1.645799999999999930e+00,5.280000000000000249e-01
2.435299999999999798e+00,1.625000000000000000e+00
3.339799999999999880e+00,8.970000000000000195e-01
5.832399999999999807e+00,3.741999999999999993e+00
4.025000000000000355e+00,2.938000000000000167e+00
4.647700000000000387e+00,2.658999999999999808e+00
2.671899999999999942e+00,1.935999999999999943e+00
2.625000000000000000e+00,2.100000000000000089e+00
4.781299999999999883e+00,2.415000000000000036e+00
4.233299999999999841e+00,3.633000000000000007e+00
3.137500000000000178e+00,1.461999999999999966e+00
2.681799999999999962e+00,2.250000000000000000e+00
2.883900000000000130e+00,1.459000000000000075e+00
2.659800000000000164e+00,1.572999999999999954e+00
2.955400000000000027e+00,1.364999999999999991e+00
3.091200000000000170e+00,1.552999999999999936e+00
3.704899999999999860e+00,1.921999999999999931e+00
1.940499999999999892e+00,1.453999999999999959e+00
3.731599999999999806e+00,1.923999999999999932e+00
4.187500000000000000e+00,2.176000000000000156e+00
3.571400000000000130e+00,2.430000000000000160e+00
3.635400000000000187e+00,2.212000000000000188e+00
4.759999999999999787e+00,2.160000000000000142e+00
3.067000000000000171e+00,2.079000000000000181e+00
4.004999999999999893e+00,1.804000000000000048e+00
2.312500000000000000e+00,1.707999999999999963e+00
3.633300000000000196e+00,2.024999999999999911e+00
5.087100000000000399e+00,2.904999999999999805e+00
4.152800000000000047e+00,3.367999999999999883e+00
2.213200000000000056e+00,1.000000000000000000e+00
3.229200000000000070e+00,2.250000000000000000e+00
6.128700000000000259e+00,2.895999999999999908e+00
8.441100000000000492e+00,5.000009999999999621e+00
5.776299999999999990e+00,2.067000000000000171e+00
6.717200000000000060e+00,2.923999999999999932e+00
5.650100000000000122e+00,2.548999999999999932e+00
5.227999999999999758e+00,1.877999999999999892e+00
3.850999999999999979e+00,1.372000000000000108e+00
6.214100000000000179e+00,2.521999999999999797e+00
7.583899999999999864e+00,4.269000000000000128e+00
5.116500000000000270e+00,1.842000000000000082e+00
2.725000000000000089e+00,1.401999999999999913e+00
3.780199999999999783e+00,1.072999999999999954e+00
3.625000000000000000e+00,1.217999999999999972e+00
2.597199999999999953e+00,1.342999999999999972e+00
3.887500000000000178e+00,1.292000000000000037e+00
4.518500000000000405e+00,1.425000000000000044e+00
3.708299999999999930e+00,1.310000000000000053e+00
3.858600000000000030e+00,1.360000000000000098e+00
3.234399999999999942e+00,1.282000000000000028e+00
3.600000000000000089e+00,1.393000000000000016e+00
4.144800000000000040e+00,1.372999999999999998e+00
3.796899999999999942e+00,1.284000000000000030e+00
2.798599999999999977e+00,1.143999999999999906e+00
2.553599999999999870e+00,1.439999999999999947e+00
2.304899999999999949e+00,1.500000000000000000e+00
2.910699999999999843e+00,9.529999999999999583e-01
1.472199999999999953e+00,9.130000000000000338e-01
2.539499999999999869e+00,1.875000000000000000e+00
4.326399999999999579e+00,1.288999999999999924e+00
4.735699999999999577e+00,1.625000000000000000e+00
3.625000000000000000e+00,1.604000000000000092e+00
2.573500000000000121e+00,1.304999999999999938e+00
2.732099999999999973e+00,1.042999999999999927e+00
4.061399999999999899e+00,1.070000000000000062e+00
4.009599999999999831e+00,1.826000000000000068e+00
3.595400000000000151e+00,1.629999999999999893e+00
4.625000000000000000e+00,2.221000000000000085e+00
2.981100000000000083e+00,2.318000000000000060e+00
5.602899999999999991e+00,1.618000000000000105e+00
6.595799999999999663e+00,2.367999999999999883e+00
4.125000000000000000e+00,2.129999999999999893e+00
5.482400000000000162e+00,1.796999999999999931e+00
5.733799999999999564e+00,2.254000000000000004e+00
2.578100000000000058e+00,1.116000000000000103e+00
5.702099999999999724e+00,1.931000000000000050e+00
3.636099999999999888e+00,1.576999999999999957e+00
3.426699999999999857e+00,1.643999999999999906e+00
4.705599999999999561e+00,1.655000000000000027e+00
3.039600000000000080e+00,1.243000000000000105e+00
3.418400000000000105e+00,1.625000000000000000e+00
3.207300000000000040e+00,1.235000000000000098e+00
2.299999999999999822e+00,9.559999999999999609e-01
4.171899999999999942e+00,2.134999999999999787e+00
8.528200000000000003e+00,3.600999999999999979e+00
6.455899999999999750e+00,3.928999999999999826e+00
6.781299999999999883e+00,2.862999999999999989e+00
6.953199999999999825e+00,2.770000000000000018e+00
7.084399999999999586e+00,3.250000000000000000e+00
6.941799999999999748e+00,3.104999999999999982e+00
8.010300000000000864e+00,3.955000000000000071e+00
8.657299999999999329e+00,3.540000000000000036e+00
7.962699999999999889e+00,3.454000000000000181e+00
7.723399999999999821e+00,3.040999999999999925e+00
6.384199999999999875e+00,3.071000000000000174e+00
5.352500000000000036e+00,1.917000000000000037e+00
6.075000000000000178e+00,2.540999999999999925e+00
8.820399999999999352e+00,3.904999999999999805e+00
8.483900000000000219e+00,4.067000000000000171e+00
5.932800000000000296e+00,2.559000000000000163e+00
6.208300000000000374e+00,2.427000000000000046e+00
6.075800000000000090e+00,2.267999999999999794e+00
5.840700000000000003e+00,2.028999999999999915e+00
3.621900000000000119e+00,1.766000000000000014e+00
2.586800000000000210e+00,1.469000000000000083e+00
4.296899999999999942e+00,1.655999999999999917e+00
2.692899999999999849e+00,1.193000000000000060e+00
5.721400000000000041e+00,2.593999999999999861e+00
5.529200000000000337e+00,2.085999999999999854e+00
6.119500000000000384e+00,2.511000000000000121e+00
5.068100000000000271e+00,2.305000000000000160e+00
6.558699999999999974e+00,2.390000000000000124e+00
5.336800000000000210e+00,2.334999999999999964e+00
2.607400000000000162e+00,1.375000000000000000e+00
2.832599999999999785e+00,1.629999999999999893e+00
3.875000000000000000e+00,1.739999999999999991e+00
4.343799999999999883e+00,1.556999999999999940e+00
3.600000000000000089e+00,1.364000000000000101e+00
3.463400000000000034e+00,1.453000000000000069e+00
2.242900000000000116e+00,1.500000000000000000e+00
2.466699999999999893e+00,1.060000000000000053e+00
2.981199999999999850e+00,1.487999999999999989e+00
2.726599999999999913e+00,1.010000000000000009e+00
3.666700000000000070e+00,1.663000000000000034e+00
3.232099999999999973e+00,1.625000000000000000e+00
3.035699999999999843e+00,1.514999999999999902e+00
4.395800000000000374e+00,1.455999999999999961e+00
5.126100000000000101e+00,1.588000000000000078e+00
6.147999999999999687e+00,2.439000000000000057e+00
4.463700000000000223e+00,1.927999999999999936e+00
2.658199999999999896e+00,1.227999999999999980e+00
2.681799999999999962e+00,1.141000000000000014e+00
3.049999999999999822e+00,1.213000000000000078e+00
2.708299999999999930e+00,1.163000000000000034e+00
3.028399999999999981e+00,1.157999999999999918e+00
2.715899999999999981e+00,1.393000000000000016e+00
3.348199999999999843e+00,1.372999999999999998e+00
3.097799999999999887e+00,1.372000000000000108e+00
3.503600000000000048e+00,1.233999999999999986e+00
1.780599999999999961e+00,1.350000000000000089e+00
4.037499999999999645e+00,1.213000000000000078e+00
4.717600000000000016e+00,1.663999999999999924e+00
3.383599999999999941e+00,1.449000000000000066e+00
2.947400000000000020e+00,1.395999999999999908e+00
2.224400000000000155e+00,1.149000000000000021e+00
2.870200000000000085e+00,1.370000000000000107e+00
2.587000000000000188e+00,1.381000000000000005e+00
3.303599999999999870e+00,1.409999999999999920e+00
3.922699999999999854e+00,1.572000000000000064e+00
3.395799999999999930e+00,1.304000000000000048e+00
3.208299999999999930e+00,1.227999999999999980e+00
3.375000000000000000e+00,1.443000000000000060e+00
5.468899999999999650e+00,1.582000000000000073e+00
3.495000000000000107e+00,1.179999999999999938e+00
2.446400000000000130e+00,1.225999999999999979e+00
3.835500000000000131e+00,1.116999999999999993e+00
3.443200000000000038e+00,1.066999999999999948e+00
3.393600000000000172e+00,1.270000000000000018e+00
3.159699999999999953e+00,1.163000000000000034e+00
2.897699999999999942e+00,1.262000000000000011e+00
4.013899999999999579e+00,1.320000000000000062e+00
3.125000000000000000e+00,1.118000000000000105e+00
4.494600000000000151e+00,1.360000000000000098e+00
3.019899999999999807e+00,1.288000000000000034e+00
4.420499999999999652e+00,1.354999999999999982e+00
4.616699999999999804e+00,1.439999999999999947e+00
4.714699999999999669e+00,1.586999999999999966e+00
4.906299999999999883e+00,1.598000000000000087e+00
1.446399999999999908e+00,1.131999999999999895e+00
1.923599999999999977e+00,1.171999999999999931e+00
2.089300000000000157e+00,1.125000000000000000e+00
2.567699999999999871e+00,1.288999999999999924e+00
2.276499999999999968e+00,9.809999999999999831e-01
2.837000000000000188e+00,1.112000000000000099e+00
2.691300000000000026e+00,1.082999999999999963e+00
2.458299999999999930e+00,1.104000000000000092e+00
1.608000000000000096e+00,9.180000000000000382e-01
2.250000000000000000e+00,9.050000000000000266e-01
1.729200000000000070e+00,7.920000000000000373e-01
1.965899999999999981e+00,8.569999999999999840e-01
2.363599999999999923e+00,8.830000000000000071e-01
2.334700000000000220e+00,1.040000000000000036e+00
2.539099999999999913e+00,1.086000000000000076e+00
3.625000000000000000e+00,1.135999999999999899e+00
4.656299999999999883e+00,1.620000000000000107e+00
4.787200000000000344e+00,1.475999999999999979e+00
3.646700000000000053e+00,1.475000000000000089e+00
3.933600000000000207e+00,1.510000000000000009e+00
4.205400000000000027e+00,1.598999999999999977e+00
3.206199999999999939e+00,1.675000000000000044e+00
5.255099999999999660e+00,1.943000000000000060e+00
3.059800000000000075e+00,9.969999999999999973e-01
3.910699999999999843e+00,1.864999999999999991e+00
4.404200000000000337e+00,1.590999999999999970e+00
5.753000000000000114e+00,1.854999999999999982e+00
4.890600000000000058e+00,1.784999999999999920e+00
6.754400000000000404e+00,2.079000000000000181e+00
3.448999999999999844e+00,1.491000000000000103e+00
2.504799999999999915e+00,1.000000000000000000e+00
3.005700000000000038e+00,9.689999999999999725e-01
2.194399999999999906e+00,9.569999999999999618e-01
4.828100000000000058e+00,1.370000000000000107e+00
2.471600000000000019e+00,1.024999999999999911e+00
4.177900000000000169e+00,1.590999999999999970e+00
4.061099999999999710e+00,1.580000000000000071e+00
5.616799999999999571e+00,1.754000000000000004e+00
5.563200000000000145e+00,1.951000000000000068e+00
4.831100000000000172e+00,1.760000000000000009e+00
5.043099999999999916e+00,1.641000000000000014e+00
3.812500000000000000e+00,1.703000000000000069e+00
5.284900000000000375e+00,1.604000000000000092e+00
5.567700000000000315e+00,1.754000000000000004e+00
2.828100000000000058e+00,1.036000000000000032e+00
3.167199999999999793e+00,1.502000000000000002e+00
5.542500000000000426e+00,2.023000000000000131e+00
2.125000000000000000e+00,4.166999999999999815e+00
3.969599999999999795e+00,5.000000000000000000e+00
7.719699999999999562e+00,2.750000000000000000e+00
2.437500000000000000e+00,1.812999999999999945e+00
5.410999999999999588e+00,2.011000000000000121e+00
2.728400000000000158e+00,2.250000000000000000e+00
4.257799999999999585e+00,1.832999999999999963e+00
4.003700000000000259e+00,2.451999999999999957e+00
5.485000000000000320e+00,3.431000000000000050e+00
5.936899999999999622e+00,2.251999999999999780e+00
5.133300000000000196e+00,1.818000000000000060e+00
3.924100000000000144e+00,1.314999999999999947e+00
4.643699999999999939e+00,1.917000000000000037e+00
5.285000000000000142e+00,1.917000000000000037e+00
4.099999999999999645e+00,3.149999999999999911e+00
5.363800000000000345e+00,2.063000000000000167e+00
7.825199999999999712e+00,3.613999999999999879e+00
5.367799999999999905e+00,2.317000000000000171e+00
6.513799999999999812e+00,3.115000000000000213e+00
5.519800000000000040e+00,2.455999999999999961e+00
